,id,terrestrial_date,sol,ls,month,min_temp,pressure
928,944,2015-06-22,1022.0,1.0,1,-75.0,852.0
929,943,2015-06-23,1023.0,2.0,1,-76.0,851.0
930,945,2015-06-24,1024.0,2.0,1,-76.0,851.0
931,958,2015-06-25,1025.0,3.0,1,-74.0,851.0
932,957,2015-06-26,1026.0,3.0,1,-78.0,851.0
933,960,2015-06-28,1028.0,4.0,1,-75.0,853.0
934,959,2015-06-29,1029.0,5.0,1,-75.0,856.0
935,961,2015-06-30,1030.0,5.0,1,-77.0,855.0
936,963,2015-07-01,1031.0,6.0,1,-76.0,854.0
937,962,2015-07-02,1032.0,6.0,1,-74.0,854.0
938,965,2015-07-03,1033.0,7.0,1,-77.0,856.0
939,964,2015-07-04,1034.0,7.0,1,-76.0,859.0
940,966,2015-07-05,1035.0,8.0,1,-77.0,857.0
941,967,2015-07-06,1036.0,8.0,1,-76.0,856.0
942,968,2015-07-07,1037.0,9.0,1,-80.0,856.0
943,969,2015-07-08,1038.0,9.0,1,-76.0,858.0
944,970,2015-07-09,1039.0,10.0,1,-77.0,857.0
945,972,2015-07-10,1040.0,10.0,1,-77.0,858.0
946,971,2015-07-11,1041.0,11.0,1,-77.0,859.0
947,973,2015-07-12,1042.0,11.0,1,-76.0,859.0
948,974,2015-07-13,1043.0,12.0,1,-77.0,860.0
949,975,2015-07-14,1044.0,12.0,1,-79.0,860.0
950,978,2015-07-15,1045.0,13.0,1,-80.0,861.0
951,979,2015-07-16,1046.0,13.0,1,-77.0,862.0
952,977,2015-07-17,1047.0,14.0,1,-77.0,863.0
953,976,2015-07-18,1048.0,14.0,1,-78.0,864.0
954,980,2015-07-19,1049.0,15.0,1,-75.0,864.0
955,981,2015-07-20,1050.0,15.0,1,-76.0,863.0
956,983,2015-07-21,1051.0,16.0,1,-76.0,864.0
957,982,2015-07-23,1052.0,16.0,1,-78.0,865.0
958,984,2015-07-24,1053.0,17.0,1,-79.0,865.0
959,985,2015-07-25,1054.0,17.0,1,-77.0,867.0
960,987,2015-07-26,1055.0,17.0,1,-77.0,868.0
961,986,2015-07-27,1056.0,18.0,1,-76.0,868.0
962,988,2015-07-28,1057.0,18.0,1,-78.0,867.0
963,989,2015-07-29,1058.0,19.0,1,-78.0,868.0
964,990,2015-07-30,1059.0,19.0,1,-78.0,870.0
965,992,2015-07-31,1060.0,20.0,1,-78.0,870.0
966,993,2015-08-01,1061.0,20.0,1,-77.0,871.0
967,991,2015-08-02,1062.0,21.0,1,-77.0,871.0
968,994,2015-08-03,1063.0,21.0,1,-79.0,871.0
969,996,2015-08-04,1064.0,22.0,1,-77.0,871.0
970,995,2015-08-05,1065.0,22.0,1,-78.0,873.0
971,997,2015-08-06,1066.0,23.0,1,-78.0,875.0
972,998,2015-08-07,1067.0,23.0,1,-79.0,875.0
973,1000,2015-08-08,1068.0,24.0,1,-76.0,874.0
974,999,2015-08-09,1069.0,24.0,1,-77.0,876.0
975,1001,2015-08-10,1070.0,25.0,1,-80.0,877.0
976,1002,2015-08-11,1071.0,25.0,1,-78.0,878.0
977,1003,2015-08-12,1072.0,26.0,1,-78.0,879.0
978,1004,2015-08-13,1073.0,26.0,1,-82.0,879.0
979,1005,2015-08-14,1074.0,27.0,1,-77.0,878.0
980,1006,2015-08-15,1075.0,27.0,1,-77.0,879.0
981,1007,2015-08-16,1076.0,28.0,1,-81.0,880.0
982,1008,2015-08-17,1077.0,28.0,1,-79.0,880.0
983,1009,2015-08-18,1078.0,29.0,1,-80.0,881.0
984,1010,2015-08-19,1079.0,29.0,1,-80.0,882.0
985,1013,2015-08-20,1080.0,29.0,1,-77.0,882.0
986,1011,2015-08-21,1081.0,30.0,2,-77.0,882.0
987,1012,2015-08-22,1082.0,30.0,2,-79.0,882.0
988,1014,2015-08-23,1083.0,31.0,2,-80.0,883.0
989,1015,2015-08-24,1084.0,31.0,2,-78.0,885.0
990,1017,2015-08-25,1085.0,32.0,2,-79.0,886.0
991,1016,2015-08-26,1086.0,32.0,2,-77.0,885.0
992,1019,2015-08-27,1087.0,33.0,2,-78.0,885.0
993,1020,2015-08-29,1088.0,33.0,2,-77.0,885.0
994,1018,2015-08-30,1089.0,34.0,2,-76.0,885.0
995,1021,2015-08-31,1090.0,34.0,2,-78.0,886.0
996,1022,2015-09-01,1091.0,35.0,2,-77.0,886.0
997,1023,2015-09-02,1092.0,35.0,2,-79.0,886.0
998,1024,2015-09-03,1093.0,36.0,2,-77.0,887.0
999,1026,2015-09-04,1094.0,36.0,2,-80.0,888.0
1000,1027,2015-09-05,1095.0,36.0,2,-79.0,888.0
1001,1025,2015-09-06,1096.0,37.0,2,-79.0,888.0
1002,1028,2015-09-07,1097.0,37.0,2,-78.0,889.0
1003,1029,2015-09-08,1098.0,38.0,2,-77.0,890.0
1004,1030,2015-09-09,1099.0,38.0,2,-78.0,891.0
1005,1031,2015-09-10,1100.0,39.0,2,-79.0,890.0
1006,1034,2015-09-11,1101.0,39.0,2,-80.0,891.0
1007,1032,2015-09-12,1102.0,40.0,2,-84.0,892.0
1008,1033,2015-09-13,1103.0,40.0,2,-81.0,893.0
1009,1035,2015-09-14,1104.0,41.0,2,-79.0,893.0
1010,1036,2015-09-15,1105.0,41.0,2,-78.0,892.0
1011,1037,2015-09-16,1106.0,42.0,2,-82.0,893.0
1012,1040,2015-09-17,1107.0,42.0,2,-79.0,893.0
1013,1038,2015-09-18,1108.0,42.0,2,-78.0,895.0
1014,1039,2015-09-19,1109.0,43.0,2,-82.0,895.0
1015,1041,2015-09-20,1110.0,43.0,2,-81.0,895.0
1016,1042,2015-09-21,1111.0,44.0,2,-79.0,896.0
1017,1043,2015-09-22,1112.0,44.0,2,-80.0,895.0
1018,1044,2015-09-23,1113.0,45.0,2,-79.0,895.0
1019,1045,2015-09-24,1114.0,45.0,2,-79.0,896.0
1020,1047,2015-09-25,1115.0,46.0,2,-80.0,897.0
1021,1046,2015-09-26,1116.0,46.0,2,-79.0,898.0
1022,1048,2015-09-27,1117.0,47.0,2,-79.0,898.0
1023,1049,2015-09-28,1118.0,47.0,2,-80.0,898.0
1024,1050,2015-09-29,1119.0,48.0,2,-81.0,899.0
1025,1051,2015-09-30,1120.0,48.0,2,-80.0,900.0
1026,1052,2015-10-01,1121.0,48.0,2,-81.0,901.0
1027,1053,2015-10-02,1122.0,49.0,2,-79.0,901.0
1028,1054,2015-10-03,1123.0,49.0,2,-79.0,900.0
1029,1055,2015-10-04,1124.0,50.0,2,-80.0,900.0
1030,1056,2015-10-06,1125.0,50.0,2,-79.0,900.0
1031,1057,2015-10-07,1126.0,51.0,2,-79.0,901.0
1032,1058,2015-10-08,1127.0,51.0,2,-80.0,901.0
1033,1059,2015-10-09,1128.0,52.0,2,-79.0,902.0
1034,1060,2015-10-10,1129.0,52.0,2,-80.0,902.0
1035,1061,2015-10-11,1130.0,53.0,2,-81.0,902.0
1036,1062,2015-10-12,1131.0,53.0,2,-81.0,902.0
1037,1063,2015-10-13,1132.0,53.0,2,-82.0,902.0
1038,1064,2015-10-14,1133.0,54.0,2,-82.0,902.0
1039,1065,2015-10-15,1134.0,54.0,2,-80.0,902.0
1040,1069,2015-10-16,1135.0,55.0,2,-81.0,901.0
1041,1066,2015-10-17,1136.0,55.0,2,-82.0,901.0
1042,1068,2015-10-18,1137.0,56.0,2,-81.0,901.0
1043,1067,2015-10-19,1138.0,56.0,2,-82.0,901.0
1044,1070,2015-10-20,1139.0,57.0,2,-80.0,901.0
1045,1071,2015-10-21,1140.0,57.0,2,-81.0,901.0
1046,1072,2015-10-22,1141.0,57.0,2,-82.0,902.0
1047,1073,2015-10-23,1142.0,58.0,2,-82.0,902.0
1048,1074,2015-10-24,1143.0,58.0,2,-82.0,901.0
1049,1075,2015-10-25,1144.0,59.0,2,-82.0,902.0
1050,1076,2015-10-26,1145.0,59.0,2,-82.0,903.0
1051,1077,2015-10-27,1146.0,60.0,3,-82.0,902.0
1052,1078,2015-10-28,1147.0,60.0,3,-80.0,901.0
1053,1080,2015-10-29,1148.0,61.0,3,-80.0,901.0
1054,1079,2015-10-30,1149.0,61.0,3,-81.0,902.0
1055,1081,2015-10-31,1150.0,62.0,3,-82.0,902.0
1056,1082,2015-11-01,1151.0,62.0,3,-82.0,901.0
1057,1086,2015-11-02,1152.0,62.0,3,-80.0,901.0
1058,1083,2015-11-03,1153.0,63.0,3,-82.0,900.0
1059,1088,2015-11-04,1154.0,63.0,3,-84.0,900.0
1060,1084,2015-11-05,1155.0,64.0,3,-84.0,900.0
1061,1085,2015-11-06,1156.0,64.0,3,-84.0,900.0
1062,1087,2015-11-07,1157.0,65.0,3,-82.0,900.0
1063,1089,2015-11-08,1158.0,65.0,3,-82.0,898.0
1064,1090,2015-11-09,1159.0,66.0,3,-82.0,898.0
1065,1091,2015-11-10,1160.0,66.0,3,-80.0,899.0
1066,1092,2015-11-12,1161.0,66.0,3,-83.0,898.0
1067,1093,2015-11-13,1162.0,67.0,3,-84.0,897.0
1068,1094,2015-11-14,1163.0,67.0,3,-86.0,896.0
1069,1095,2015-11-15,1164.0,68.0,3,-86.0,896.0
1070,1096,2015-11-16,1165.0,68.0,3,-84.0,897.0
1071,1097,2015-11-17,1166.0,69.0,3,-84.0,895.0
1072,1098,2015-11-18,1167.0,69.0,3,-84.0,894.0
1073,1102,2015-11-19,1168.0,70.0,3,-84.0,894.0
1074,1100,2015-11-20,1169.0,70.0,3,-89.0,894.0
1075,1101,2015-11-21,1170.0,71.0,3,-85.0,893.0
1076,1099,2015-11-22,1171.0,71.0,3,-87.0,892.0
1077,1104,2015-11-23,1172.0,71.0,3,-87.0,892.0
1078,1103,2015-11-24,1173.0,72.0,3,-87.0,892.0
1079,1105,2015-11-25,1174.0,72.0,3,-85.0,891.0
1080,1106,2015-11-26,1175.0,73.0,3,-85.0,890.0
1081,1107,2015-11-27,1176.0,73.0,3,-84.0,890.0
1082,1108,2015-11-28,1177.0,74.0,3,-84.0,888.0
1083,1109,2015-11-29,1178.0,74.0,3,-86.0,888.0
1084,1110,2015-11-30,1179.0,75.0,3,-85.0,887.0
1085,1111,2015-12-01,1180.0,75.0,3,-86.0,886.0
1086,1112,2015-12-02,1181.0,75.0,3,-86.0,885.0
1087,1114,2015-12-03,1182.0,76.0,3,-85.0,884.0
1088,1113,2015-12-04,1183.0,76.0,3,-86.0,883.0
1089,1115,2015-12-05,1184.0,77.0,3,-85.0,882.0
1090,1116,2015-12-06,1185.0,77.0,3,-84.0,881.0
1091,1117,2015-12-07,1186.0,78.0,3,-86.0,881.0
1092,1118,2015-12-08,1187.0,78.0,3,-84.0,881.0
1093,1119,2015-12-09,1188.0,79.0,3,-90.0,881.0
1094,1120,2015-12-10,1189.0,79.0,3,-87.0,879.0
1095,1121,2015-12-11,1190.0,79.0,3,-87.0,877.0
1096,1122,2015-12-12,1191.0,80.0,3,-87.0,876.0
1097,1123,2015-12-13,1192.0,80.0,3,-86.0,876.0
1098,1124,2015-12-14,1193.0,81.0,3,-84.0,875.0
1099,1125,2015-12-15,1194.0,81.0,3,-84.0,873.0
1100,1126,2015-12-16,1195.0,82.0,3,-86.0,872.0
1101,1129,2015-12-17,1196.0,82.0,3,-86.0,871.0
1102,1127,2015-12-18,1197.0,83.0,3,-85.0,869.0
1103,1128,2015-12-20,1198.0,83.0,3,-86.0,868.0
1104,1130,2015-12-21,1199.0,84.0,3,-86.0,868.0
1105,1131,2015-12-22,1200.0,84.0,3,-84.0,866.0
1106,1132,2015-12-23,1201.0,84.0,3,-85.0,866.0
1107,1133,2015-12-24,1202.0,85.0,3,-85.0,864.0
1108,1136,2015-12-25,1203.0,85.0,3,-85.0,863.0
1109,1135,2015-12-26,1204.0,86.0,3,-84.0,862.0
1110,1134,2015-12-27,1205.0,86.0,3,-86.0,861.0
1111,1137,2015-12-28,1206.0,87.0,3,-85.0,859.0
1112,1138,2015-12-29,1207.0,87.0,3,-85.0,858.0
1113,1139,2015-12-30,1208.0,88.0,3,-85.0,857.0
1114,1141,2015-12-31,1209.0,88.0,3,-85.0,855.0
1115,1140,2016-01-01,1210.0,88.0,3,-85.0,854.0
1116,1142,2016-01-02,1211.0,89.0,3,-83.0,853.0
1117,1143,2016-01-03,1212.0,89.0,3,-86.0,851.0
1118,1145,2016-01-04,1213.0,90.0,4,-84.0,851.0
1119,1144,2016-01-05,1214.0,90.0,4,-85.0,849.0
1120,1146,2016-01-06,1215.0,91.0,4,-85.0,848.0
1121,1147,2016-01-07,1216.0,91.0,4,-86.0,847.0
1122,1148,2016-01-08,1217.0,92.0,4,-88.0,846.0
1123,1149,2016-01-09,1218.0,92.0,4,-86.0,845.0
1124,1150,2016-01-10,1219.0,93.0,4,-87.0,844.0
1125,1151,2016-01-11,1220.0,93.0,4,-87.0,842.0
1126,1152,2016-01-12,1221.0,93.0,4,-87.0,841.0
1127,1153,2016-01-13,1222.0,94.0,4,-87.0,840.0
1128,1155,2016-01-14,1223.0,94.0,4,-88.0,839.0
1129,1154,2016-01-15,1224.0,95.0,4,-88.0,837.0
1130,1156,2016-01-16,1225.0,95.0,4,-87.0,836.0
1131,1157,2016-01-17,1226.0,96.0,4,-87.0,835.0
1132,1158,2016-01-18,1227.0,96.0,4,-88.0,833.0
1133,1159,2016-01-19,1228.0,97.0,4,-88.0,832.0
1134,1160,2016-01-20,1229.0,97.0,4,-88.0,831.0
1135,1161,2016-01-21,1230.0,98.0,4,-88.0,830.0
1136,1162,2016-01-22,1231.0,98.0,4,-88.0,828.0
1137,1163,2016-01-23,1232.0,99.0,4,-88.0,827.0
1138,1164,2016-01-24,1233.0,99.0,4,-88.0,826.0
1139,1166,2016-01-26,1234.0,99.0,4,-88.0,824.0
1140,1165,2016-01-27,1235.0,100.0,4,-88.0,824.0
1141,1170,2016-01-28,1236.0,100.0,4,-87.0,822.0
1142,1169,2016-01-29,1237.0,101.0,4,-88.0,820.0
1143,1167,2016-01-30,1238.0,101.0,4,-87.0,819.0
1144,1168,2016-01-31,1239.0,102.0,4,-89.0,818.0
1145,1171,2016-02-01,1240.0,102.0,4,-87.0,816.0
1146,1172,2016-02-02,1241.0,103.0,4,-87.0,816.0
1147,1173,2016-02-03,1242.0,103.0,4,-87.0,815.0
1148,1174,2016-02-04,1243.0,104.0,4,-86.0,814.0
1149,1175,2016-02-05,1244.0,104.0,4,-85.0,812.0
1150,1176,2016-02-06,1245.0,105.0,4,-86.0,811.0
1151,1178,2016-02-07,1246.0,105.0,4,-85.0,810.0
1152,1177,2016-02-08,1247.0,105.0,4,-85.0,809.0
1153,1179,2016-02-09,1248.0,106.0,4,-86.0,807.0
1154,1180,2016-02-10,1249.0,106.0,4,-85.0,806.0
1155,1182,2016-02-11,1250.0,107.0,4,-85.0,804.0
1156,1185,2016-02-12,1251.0,107.0,4,-85.0,803.0
1157,1184,2016-02-13,1252.0,108.0,4,-85.0,802.0
1158,1181,2016-02-14,1253.0,108.0,4,-85.0,800.0
1159,1183,2016-02-15,1254.0,109.0,4,-84.0,799.0
1160,1187,2016-02-16,1255.0,109.0,4,-84.0,798.0
1161,1186,2016-02-17,1256.0,110.0,4,-84.0,797.0
1162,1188,2016-02-18,1257.0,110.0,4,-84.0,794.0
1163,1189,2016-02-19,1258.0,111.0,4,-83.0,794.0
1164,1190,2016-02-20,1259.0,111.0,4,-84.0,794.0
1165,1191,2016-02-21,1260.0,112.0,4,-83.0,792.0
1166,1192,2016-02-22,1261.0,112.0,4,-81.0,790.0
1167,1193,2016-02-23,1262.0,112.0,4,-81.0,790.0
1168,1194,2016-02-24,1263.0,113.0,4,-84.0,788.0
1169,1195,2016-02-25,1264.0,113.0,4,-84.0,787.0
1170,1197,2016-02-26,1265.0,114.0,4,-81.0,787.0
1171,1196,2016-02-27,1266.0,114.0,4,-82.0,787.0
1172,1198,2016-02-28,1267.0,115.0,4,-83.0,786.0
1173,1199,2016-02-29,1268.0,115.0,4,-83.0,784.0
1174,1201,2016-03-01,1269.0,116.0,4,-83.0,782.0
1175,1200,2016-03-03,1270.0,116.0,4,-82.0,782.0
1176,1202,2016-03-04,1271.0,117.0,4,-84.0,781.0
1177,1203,2016-03-05,1272.0,117.0,4,-81.0,780.0
1178,1204,2016-03-06,1273.0,118.0,4,-79.0,778.0
1179,1205,2016-03-07,1274.0,118.0,4,-82.0,777.0
1180,1206,2016-03-08,1275.0,119.0,4,-82.0,775.0
1181,1207,2016-03-09,1276.0,119.0,4,-83.0,774.0
1182,1208,2016-03-10,1277.0,120.0,5,-84.0,774.0
1183,1210,2016-03-11,1278.0,120.0,5,-83.0,773.0
1184,1209,2016-03-12,1279.0,121.0,5,-83.0,772.0
1185,1211,2016-03-13,1280.0,121.0,5,-84.0,771.0
1186,1212,2016-03-14,1281.0,122.0,5,-83.0,769.0
1187,1213,2016-03-15,1282.0,122.0,5,-81.0,768.0
1188,1214,2016-03-16,1283.0,123.0,5,-82.0,767.0
1189,1216,2016-03-17,1284.0,123.0,5,-80.0,767.0
1190,1217,2016-03-18,1285.0,123.0,5,-80.0,766.0
1191,1215,2016-03-19,1286.0,124.0,5,-80.0,765.0
1192,1218,2016-03-20,1287.0,124.0,5,-80.0,764.0
1193,1219,2016-03-21,1288.0,125.0,5,-80.0,763.0
1194,1220,2016-03-24,1291.0,126.0,5,-80.0,760.0
1195,1222,2016-03-25,1292.0,127.0,5,-81.0,760.0
1196,1221,2016-03-26,1293.0,127.0,5,-81.0,758.0
1197,1223,2016-03-27,1294.0,128.0,5,-79.0,758.0
1198,1224,2016-03-28,1295.0,128.0,5,-79.0,757.0
1199,1226,2016-03-29,1296.0,129.0,5,-79.0,756.0
1200,1225,2016-03-30,1297.0,129.0,5,-80.0,755.0
1201,1229,2016-03-31,1298.0,130.0,5,-79.0,755.0
1202,1228,2016-04-01,1299.0,130.0,5,-80.0,753.0
1203,1227,2016-04-02,1300.0,131.0,5,-79.0,752.0
1204,1230,2016-04-03,1301.0,131.0,5,-78.0,752.0
1205,1231,2016-04-04,1302.0,132.0,5,-80.0,751.0
1206,1232,2016-04-05,1303.0,132.0,5,-78.0,751.0
1207,1233,2016-04-06,1304.0,133.0,5,-80.0,750.0
1208,1235,2016-04-07,1305.0,133.0,5,-80.0,749.0
1209,1234,2016-04-08,1306.0,134.0,5,-79.0,748.0
1210,1236,2016-04-10,1307.0,134.0,5,-80.0,748.0
1211,1237,2016-04-11,1308.0,135.0,5,-81.0,748.0
1212,1238,2016-04-12,1309.0,135.0,5,-81.0,747.0
1213,1239,2016-04-13,1310.0,136.0,5,-76.0,745.0
1214,1240,2016-04-14,1311.0,136.0,5,-78.0,745.0
1215,1243,2016-04-15,1312.0,137.0,5,-77.0,745.0
1216,1241,2016-04-16,1313.0,137.0,5,-77.0,745.0
1217,1242,2016-04-17,1314.0,138.0,5,-78.0,744.0
1218,1244,2016-04-18,1315.0,138.0,5,-77.0,744.0
1219,1245,2016-04-19,1316.0,139.0,5,-80.0,744.0
1220,1246,2016-04-20,1317.0,139.0,5,-80.0,743.0
1221,1247,2016-04-21,1318.0,140.0,5,-80.0,743.0
1222,1248,2016-04-22,1319.0,140.0,5,-78.0,742.0
1223,1250,2016-04-23,1320.0,141.0,5,-77.0,741.0
1224,1249,2016-04-24,1321.0,141.0,5,-77.0,740.0
1225,1251,2016-04-25,1322.0,142.0,5,-78.0,740.0
1226,1252,2016-04-26,1323.0,142.0,5,-77.0,738.0
1227,1253,2016-04-27,1324.0,143.0,5,-78.0,738.0
1228,1256,2016-04-28,1325.0,144.0,5,-78.0,738.0
1229,1254,2016-04-29,1326.0,144.0,5,-77.0,738.0
1230,1255,2016-04-30,1327.0,145.0,5,-76.0,736.0
1231,1257,2016-05-01,1328.0,145.0,5,-77.0,735.0
1232,1258,2016-05-02,1329.0,146.0,5,-74.0,735.0
1233,1259,2016-05-03,1330.0,146.0,5,-78.0,734.0
1234,1260,2016-05-04,1331.0,147.0,5,-76.0,734.0
1235,1262,2016-05-05,1332.0,147.0,5,-78.0,734.0
1236,1263,2016-05-06,1333.0,148.0,5,-76.0,733.0
1237,1261,2016-05-07,1334.0,148.0,5,-77.0,732.0
1238,1264,2016-05-08,1335.0,149.0,5,-77.0,732.0
1239,1265,2016-05-09,1336.0,149.0,5,-75.0,732.0
1240,1266,2016-05-10,1337.0,150.0,6,-76.0,734.0
1241,1267,2016-05-11,1338.0,150.0,6,-75.0,734.0
1242,1268,2016-05-12,1339.0,151.0,6,-77.0,733.0
1243,1269,2016-05-13,1340.0,151.0,6,-76.0,734.0
1244,1270,2016-05-14,1341.0,152.0,6,-76.0,735.0
1245,1271,2016-05-15,1342.0,152.0,6,-80.0,735.0
1246,1272,2016-05-17,1343.0,153.0,6,-74.0,735.0
1247,1273,2016-05-18,1344.0,153.0,6,-75.0,734.0
1248,1276,2016-05-19,1345.0,154.0,6,-75.0,735.0
1249,1274,2016-05-20,1346.0,155.0,6,-75.0,737.0
1250,1277,2016-05-21,1347.0,155.0,6,-75.0,736.0
1251,1275,2016-05-22,1348.0,156.0,6,-76.0,735.0
1252,1278,2016-05-23,1349.0,156.0,6,-73.0,737.0
1253,1279,2016-05-24,1350.0,157.0,6,-73.0,738.0
1254,1280,2016-05-25,1351.0,157.0,6,-72.0,739.0
1255,1283,2016-05-26,1352.0,158.0,6,-73.0,736.0
1256,1281,2016-05-27,1353.0,158.0,6,-76.0,737.0
1257,1282,2016-05-28,1354.0,159.0,6,-75.0,739.0
1258,1284,2016-05-29,1355.0,159.0,6,-75.0,740.0
1259,1286,2016-05-30,1356.0,160.0,6,-74.0,739.0
1260,1285,2016-05-31,1357.0,160.0,6,-72.0,738.0
1261,1287,2016-06-01,1358.0,161.0,6,-74.0,738.0
1262,1288,2016-06-02,1359.0,162.0,6,-76.0,739.0
1263,1289,2016-06-03,1360.0,162.0,6,-76.0,739.0
1264,1290,2016-06-04,1361.0,163.0,6,-75.0,739.0
1265,1291,2016-06-05,1362.0,163.0,6,-74.0,739.0
1266,1292,2016-06-06,1363.0,164.0,6,-75.0,740.0
1267,1293,2016-06-07,1364.0,164.0,6,-74.0,740.0
1268,1294,2016-06-08,1365.0,165.0,6,-74.0,739.0
1269,1295,2016-06-09,1366.0,165.0,6,-75.0,740.0
1270,1296,2016-06-10,1367.0,166.0,6,-74.0,743.0
1271,1297,2016-06-11,1368.0,167.0,6,-74.0,743.0
1272,1299,2016-06-12,1369.0,167.0,6,-73.0,742.0
1273,1298,2016-06-13,1370.0,168.0,6,-74.0,744.0
1274,1301,2016-06-14,1371.0,168.0,6,-75.0,746.0
1275,1300,2016-06-15,1372.0,169.0,6,-74.0,745.0
1276,1303,2016-06-16,1373.0,169.0,6,-74.0,746.0
1277,1302,2016-06-17,1374.0,170.0,6,-75.0,748.0
1278,1304,2016-06-18,1375.0,170.0,6,-73.0,749.0
1279,1305,2016-06-19,1376.0,171.0,6,-75.0,749.0
1280,1306,2016-06-20,1377.0,172.0,6,-76.0,749.0
1281,1308,2016-06-21,1378.0,172.0,6,-76.0,751.0
1282,1307,2016-06-23,1379.0,173.0,6,-77.0,751.0
1283,1311,2016-06-24,1380.0,173.0,6,-74.0,751.0
1284,1309,2016-06-25,1381.0,174.0,6,-73.0,751.0
1285,1310,2016-06-26,1382.0,174.0,6,-76.0,752.0
1286,1312,2016-06-27,1383.0,175.0,6,-73.0,752.0
1287,1313,2016-06-28,1384.0,176.0,6,-74.0,753.0
1288,1314,2016-06-29,1385.0,176.0,6,-75.0,755.0
1289,1315,2016-06-30,1386.0,177.0,6,-74.0,755.0
1290,1316,2016-07-01,1387.0,177.0,6,-74.0,755.0
1291,1317,2016-07-02,1388.0,178.0,6,-73.0,756.0
1292,1318,2016-07-12,1398.0,184.0,7,-66.0,751.0
1293,1319,2016-07-13,1399.0,184.0,7,-73.0,770.0
1294,1322,2016-07-14,1400.0,185.0,7,-73.0,770.0
1295,1321,2016-07-15,1401.0,185.0,7,-73.0,770.0
1296,1320,2016-07-16,1402.0,186.0,7,-75.0,771.0
1297,1323,2016-07-17,1403.0,187.0,7,-75.0,771.0
1298,1324,2016-07-18,1404.0,187.0,7,-75.0,774.0
1299,1325,2016-07-19,1405.0,188.0,7,-75.0,775.0
1300,1328,2016-07-20,1406.0,188.0,7,-76.0,775.0
1301,1329,2016-07-21,1407.0,189.0,7,-74.0,779.0
1302,1327,2016-07-22,1408.0,190.0,7,-75.0,779.0
1303,1326,2016-07-23,1409.0,190.0,7,-74.0,781.0
1304,1330,2016-07-24,1410.0,191.0,7,-72.0,782.0
1305,1331,2016-07-25,1411.0,191.0,7,-72.0,782.0
1306,1333,2016-07-26,1412.0,192.0,7,-78.0,784.0
1307,1332,2016-07-27,1413.0,193.0,7,-72.0,784.0
1308,1336,2016-07-28,1414.0,193.0,7,-73.0,785.0
1309,1334,2016-07-29,1415.0,194.0,7,-72.0,787.0
1310,1335,2016-07-31,1416.0,194.0,7,-72.0,791.0
1311,1337,2016-08-01,1417.0,195.0,7,-70.0,791.0
1312,1338,2016-08-02,1418.0,196.0,7,-73.0,793.0
1313,1339,2016-08-03,1419.0,196.0,7,-73.0,793.0
1314,1340,2016-08-04,1420.0,197.0,7,-71.0,793.0
1315,1343,2016-08-05,1421.0,197.0,7,-72.0,797.0
1316,1342,2016-08-06,1422.0,198.0,7,-72.0,798.0
1317,1341,2016-08-07,1423.0,199.0,7,-71.0,800.0
1318,1344,2016-08-08,1424.0,199.0,7,-72.0,803.0
1319,1345,2016-08-09,1425.0,200.0,7,-72.0,804.0
1320,1346,2016-08-10,1426.0,200.0,7,-71.0,803.0
1321,1347,2016-08-11,1427.0,201.0,7,-72.0,807.0
1322,1348,2016-08-12,1428.0,202.0,7,-72.0,808.0
1323,1349,2016-08-13,1429.0,202.0,7,-70.0,810.0
1324,1351,2016-08-14,1430.0,203.0,7,-69.0,810.0
1325,1350,2016-08-15,1431.0,204.0,7,-69.0,811.0
1326,1352,2016-08-16,1432.0,204.0,7,-71.0,813.0
1327,1353,2016-08-17,1433.0,205.0,7,-70.0,818.0
1328,1356,2016-08-18,1434.0,205.0,7,-70.0,818.0
1329,1355,2016-08-19,1435.0,206.0,7,-71.0,823.0
1330,1354,2016-08-20,1436.0,207.0,7,-72.0,825.0
1331,1357,2016-08-21,1437.0,207.0,7,-71.0,821.0
1332,1358,2016-08-22,1438.0,208.0,7,-68.0,823.0
1333,1360,2016-08-23,1439.0,208.0,7,-71.0,828.0
1334,1359,2016-08-24,1440.0,209.0,7,-70.0,828.0
1335,1361,2016-08-25,1441.0,210.0,8,-74.0,828.0
1336,1362,2016-08-26,1442.0,210.0,8,-68.0,829.0
1337,1363,2016-08-27,1443.0,211.0,8,-69.0,831.0
1338,1364,2016-08-28,1444.0,212.0,8,-69.0,833.0
1339,1365,2016-08-29,1445.0,212.0,8,-69.0,836.0
1340,1366,2016-08-30,1446.0,213.0,8,-70.0,841.0
1341,1367,2016-08-31,1447.0,214.0,8,-74.0,841.0
1342,1369,2016-09-01,1448.0,214.0,8,-69.0,841.0
1343,1368,2016-09-02,1449.0,215.0,8,-71.0,841.0
1344,1370,2016-09-03,1450.0,215.0,8,-69.0,842.0
1345,1371,2016-09-04,1451.0,216.0,8,-71.0,842.0
1346,1373,2016-09-06,1452.0,217.0,8,-74.0,845.0
1347,1372,2016-09-07,1453.0,217.0,8,-73.0,850.0
1348,1374,2016-09-08,1454.0,218.0,8,-69.0,854.0
1349,1377,2016-09-09,1455.0,219.0,8,-70.0,858.0
1350,1376,2016-09-10,1456.0,219.0,8,-69.0,859.0
1351,1375,2016-09-11,1457.0,220.0,8,-69.0,860.0
1352,1378,2016-09-12,1458.0,220.0,8,-69.0,859.0
1353,1379,2016-09-13,1459.0,221.0,8,-71.0,861.0
